,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
46,Poland,68,+17,2.0,1.0,,66,3.0,1.8
47,Philippines,64,+12,5.0,,2.0,57,1.0,0.6
48,Taiwan,50,+1,1.0,,20.0,29,,2.1
49,Russia,45,+11,,,8.0,37,,0.3
50,Vietnam,44,,,,16.0,28,,0.5
51,Chile,43,+10,,,,43,,2.2
52,Brunei,37,+12,,,,37,,
53,Serbia,35,+11,,,,35,1.0,4.0
54,Palestine,35,+4,,,,35,,6.9
55,Luxembourg,34,+8,,,,34,1.0,
56,Albania,33,+10,1.0,,,32,,11.5
57,Croatia,32,+5,,,1.0,31,,7.8
58,Slovakia,32,+11,,,,32,,5.9
59,Argentina,31,,2.0,1.0,,29,1.0,0.7
60,Pakistan,28,+7,,,2.0,26,,0.1
61,Peru,28,+6,,,,28,,0.8
62,Panama,27,+13,1.0,,,26,,6.3
63,Belarus,27,+6,,,3.0,24,,2.9
64,Algeria,26,,2.0,,10.0,14,,0.6
65,Georgia,25,,,,,25,1.0,6.3
66,South Africa,24,+8,,,,24,,0.4
67,Bulgaria,23,,1.0,,,22,,3.3
68,Costa Rica,23,,,,,23,1.0,4.5
69,Ecuador,19,+2,,,,19,1.0,1.1
70,Oman,19,+1,,,9.0,10,,3.7
71,Hungary,19,+3,,,,19,,2.0
72,Bosnia and Herzegovina,18,+7,,,,18,,5.5
73,Latvia,17,+1,,,1.0,16,,9.0
74,Tunisia,16,+3,,,,16,2.0,1.4
75,Azerbaijan,15,,1.0,,3.0,11,,1.5
76,North Macedonia,14,+5,,,1.0,13,,6.7
77,Cyprus,14,+4,,,,14,,11.6
78,Colombia,13,+4,,,,13,,0.3
79,Mexico,12,,,,4.0,8,1.0,0.1
80,Malta,12,+3,,,1.0,11,,
81,Macao,10,,,,10.0,0,,
82,Senegal,10,,,,2.0,8,,0.6
83,Maldives,9,+1,,,,9,,
84,Armenia,8,+2,,,,8,,2.7
85,Jamaica,8,+6,,,,8,,2.7
86,Morocco,7,+1,1.0,,1.0,5,1.0,0.2
87,Afghanistan,7,,,,,7,,0.2
88,Cambodia,7,+2,,,1.0,6,,0.4
89,Lithuania,6,+3,,,,6,,2.2
90,Sri Lanka,6,+3,,,1.0,5,,0.3
91,French Guiana,6,,,,,6,,
92,Moldova,6,,,,,6,,1.5
93,Paraguay,6,,,,,6,1.0,0.8
94,Dominican Republic,5,,,,,5,,0.5
95,New Zealand,5,,,,,5,,1.0
96,Réunion,5,+1,,,,5,,
97,Turkey,5,+4,,,,5,,0.1
98,Cuba,4,+1,,,,4,,0.4
99,Kazakhstan,4,+4,,,,4,,0.2
100,Liechtenstein,4,,,,,4,,
101,Ukraine,3,,1.0,1.0,,2,,0.1
102,Bangladesh,3,,,,1.0,2,,
103,Bolivia,3,,,,,3,,0.3
104,Channel Islands,3,,,,,3,,
105,Faeroe Islands,3,+1,,,,3,,
106,French Polynesia,3,+2,,,,3,,
107,Martinique,3,,,,,3,,
108,Monaco,2,,,,,2,,
109,Nigeria,2,,,,,2,,
110,Aruba,2,+2,,,,2,,
111,Burkina Faso,2,,,,,2,,0.1
112,Cameroon,2,,,,,2,,0.1
113,DRC,2,+1,,,,2,,
114,Ghana,2,,,,,2,,0.1
115,Honduras,2,,,,,2,,0.2
116,Saint Martin,2,,,,,2,,
117,Venezuela,2,+2,,,,2,,0.1
118,Guyana,1,,1.0,,,0,,
119,Sudan,1,+1,1.0,1.0,,0,,
120,Andorra,1,,,,,1,,
121,Jordan,1,,,,1.0,0,,0.1
122,Nepal,1,,,,1.0,0,,
123,Antigua and Barbuda,1,+1,,,,1,,
124,Bhutan,1,,,,,1,,
125,Cayman Islands,1,+1,,,,1,,
126,Ivory Coast,1,,,,,1,,
127,Ethiopia,1,+1,,,,1,,
128,Gabon,1,+1,,,,1,,0.4
129,Gibraltar,1,,,,1.0,0,,
130,Guadeloupe,1,+1,,,,1,,
131,Guinea,1,+1,,,,1,,0.1
132,Vatican City,1,,,,,1,,
133,Kenya,1,+1,,,,1,,
134,Mongolia,1,,,,,1,,0.3
135,St. Barth,1,,,,,1,,
136,St. Vincent Grenadines,1,,,,,1,,
137,Togo,1,,,,,1,,0.1
138,Trinidad and Tobago,1,,,,,1,,0.7
139,Total:,145360,10783,5416.0,434.0,70931.0,69013,5990.0,18.6
