,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
48,Kuwait,7623,,49.0,,2622.0,4952,95.0,1785.0,11.0,196397.0,45988.0
49,Australia,6939,+10,97.0,,6141.0,701,17.0,272.0,4.0,809616.0,31750.0
50,Malaysia,6656,+67,108.0,,5025.0,1523,18.0,206.0,3.0,256937.0,7938.0
51,Morocco,6038,+128,188.0,2.0,2545.0,3305,1.0,164.0,5.0,64836.0,1757.0
52,Finland,5963,+83,267.0,2.0,4000.0,1696,45.0,1076.0,48.0,121500.0,21929.0
53,Argentina,5776,,300.0,,1728.0,3748,148.0,128.0,7.0,80729.0,1786.0
54,Algeria,5558,,494.0,,2546.0,2518,22.0,127.0,11.0,6500.0,148.0
55,Kazakhstan,5056,+81,31.0,,1828.0,3197,31.0,269.0,2.0,398411.0,21218.0
56,Moldova,4867,,161.0,,1925.0,2781,237.0,1207.0,40.0,20447.0,5069.0
57,Bahrain,4774,,8.0,,2055.0,2711,2.0,2806.0,5.0,178353.0,104816.0
58,Ghana,4263,,22.0,,378.0,3863,5.0,137.0,0.7,155201.0,4995.0
59,Nigeria,4151,,128.0,,745.0,3278,4.0,20.0,0.6,23835.0,116.0
60,Afghanistan,4033,,115.0,,502.0,3416,7.0,104.0,3.0,15560.0,400.0
61,Luxembourg,3877,,101.0,,3550.0,226,15.0,6194.0,161.0,54463.0,87005.0
62,Oman,3399,+175,17.0,,1117.0,2265,17.0,666.0,3.0,50000.0,9791.0
63,Armenia,3313,+138,45.0,1.0,1325.0,1943,10.0,1118.0,15.0,31590.0,10661.0
64,Hungary,3263,+50,413.0,8.0,933.0,1917,50.0,338.0,43.0,108257.0,11206.0
65,Thailand,3009,+5,56.0,,2794.0,159,61.0,43.0,0.8,227860.0,3264.0
66,Greece,2710,,151.0,,1374.0,1185,28.0,260.0,14.0,97384.0,9343.0
67,Iraq,2679,,107.0,,1702.0,870,,67.0,3.0,124920.0,3106.0
68,Cameroon,2579,+305,114.0,6.0,1465.0,1000,28.0,97.0,4.0,,
69,Bolivia,2437,+171,114.0,8.0,258.0,2065,3.0,209.0,10.0,7651.0,655.0
70,Azerbaijan,2422,,31.0,,1620.0,771,29.0,239.0,3.0,188950.0,18636.0
71,Uzbekistan,2411,+62,10.0,,1856.0,545,8.0,72.0,0.3,325000.0,9710.0
72,Croatia,2176,,87.0,,1726.0,363,13.0,530.0,21.0,44218.0,10771.0
73,Bosnia and Herzegovina,2090,,102.0,,1059.0,929,4.0,637.0,31.0,39989.0,12189.0
74,Guinea,2042,,11.0,,698.0,1333,,155.0,0.8,,
75,Bulgaria,1955,+34,90.0,,444.0,1421,65.0,281.0,13.0,57231.0,8237.0
76,Honduras,1830,+59,108.0,1.0,195.0,1527,10.0,185.0,11.0,5653.0,571.0
77,Iceland,1801,,10.0,,1773.0,18,,5278.0,29.0,53260.0,156076.0
78,Cuba,1754,,74.0,,1140.0,540,8.0,155.0,7.0,63560.0,5612.0
79,Estonia,1739,+6,60.0,,750.0,929,5.0,1311.0,45.0,63372.0,47773.0
80,Ivory Coast,1667,,21.0,,769.0,877,,63.0,0.8,12312.0,467.0
81,Senegal,1634,,17.0,,643.0,974,6.0,98.0,1.0,18969.0,1133.0
82,North Macedonia,1622,,91.0,,1112.0,419,21.0,779.0,44.0,18821.0,9034.0
83,New Zealand,1494,+2,21.0,,1371.0,102,2.0,310.0,4.0,190326.0,39468.0
84,Lithuania,1479,+35,50.0,1.0,828.0,601,17.0,543.0,18.0,183913.0,67558.0
85,Slovakia,1457,+2,26.0,,941.0,490,5.0,267.0,5.0,119859.0,21954.0
86,Slovenia,1454,,101.0,,255.0,1098,10.0,699.0,49.0,62203.0,29921.0
87,Djibouti,1189,,3.0,,834.0,352,,1203.0,3.0,15056.0,15239.0
88,Sudan,1164,,64.0,,119.0,981,,27.0,1.0,,
89,Hong Kong,1048,+3,4.0,,982.0,62,1.0,140.0,0.5,168291.0,22448.0
90,Tunisia,1032,,45.0,,660.0,327,19.0,87.0,4.0,29297.0,2479.0
91,Kyrgyzstan,1002,+71,12.0,,675.0,315,13.0,154.0,2.0,59490.0,9118.0
92,Somalia,997,,48.0,,110.0,839,2.0,63.0,3.0,,
93,Mayotte,988,,11.0,,492.0,485,7.0,3622.0,40.0,4000.0,14662.0
94,Guatemala,967,+67,24.0,,104.0,839,5.0,54.0,1.0,7200.0,402.0
95,Latvia,939,+9,18.0,,464.0,457,2.0,498.0,10.0,76592.0,40607.0
96,DRC,937,,39.0,,130.0,768,,10.0,0.4,,
97,Cyprus,892,,15.0,,401.0,476,10.0,739.0,12.0,74746.0,61909.0
98,El Salvador,889,+105,17.0,,293.0,579,4.0,137.0,3.0,41090.0,6335.0
99,Albania,856,,31.0,,627.0,198,7.0,297.0,11.0,10268.0,3568.0
100,Sri Lanka,847,,9.0,,321.0,517,1.0,40.0,0.4,35323.0,1650.0
101,Niger,815,,45.0,,617.0,153,,34.0,2.0,5515.0,228.0
102,Lebanon,809,,26.0,,234.0,549,4.0,119.0,4.0,49990.0,7324.0
103,Maldives,790,,3.0,,29.0,758,2.0,1461.0,6.0,11775.0,21784.0
104,Costa Rica,780,,6.0,,480.0,294,6.0,153.0,1.0,16517.0,3242.0
105,Andorra,754,,48.0,,545.0,161,14.0,9759.0,621.0,1673.0,21653.0
106,Burkina Faso,748,,48.0,,569.0,131,,36.0,2.0,,
107,Diamond Princess,712,,13.0,,645.0,54,4.0,,,,
108,Uruguay,702,,18.0,,513.0,171,8.0,202.0,5.0,27461.0,7905.0
109,Mali,692,,37.0,,298.0,357,,34.0,2.0,2172.0,107.0
110,Paraguay,689,,10.0,,155.0,524,9.0,97.0,1.0,14646.0,2053.0
111,Gabon,661,,8.0,,110.0,543,1.0,297.0,4.0,724.0,325.0
112,Kenya,649,,30.0,,207.0,412,1.0,12.0,0.6,31041.0,577.0
113,Guinea-Bissau,641,,3.0,,25.0,613,,326.0,2.0,1500.0,762.0
114,San Marino,637,,41.0,,126.0,470,3.0,18773.0,1208.0,2956.0,87118.0
115,Georgia,635,+9,10.0,,309.0,316,6.0,159.0,3.0,27846.0,6980.0
116,Tajikistan,612,,20.0,,,592,,64.0,2.0,,
117,Channel Islands,545,,41.0,,447.0,57,,3135.0,236.0,5342.0,30725.0
118,Jordan,522,,9.0,,387.0,126,5.0,51.0,0.9,111285.0,10907.0
119,Tanzania,509,,21.0,,183.0,305,7.0,9.0,0.4,,
120,Jamaica,498,+8,9.0,,78.0,411,,168.0,3.0,6889.0,2326.0
121,Malta,490,,5.0,,427.0,58,,1110.0,11.0,40493.0,91708.0
122,Taiwan,440,,6.0,,366.0,68,,18.0,0.3,67133.0,2819.0
123,Equatorial Guinea,439,,4.0,,13.0,422,,313.0,3.0,854.0,609.0
124,Réunion,431,,,,354.0,77,5.0,481.0,,17200.0,19211.0
125,Venezuela,402,,10.0,,190.0,202,1.0,14.0,0.4,512181.0,18012.0
126,Palestine,375,,2.0,,228.0,145,,74.0,0.4,34511.0,6765.0
127,Mauritius,332,,10.0,,320.0,2,3.0,261.0,8.0,69773.0,54863.0
128,Isle of Man,330,+1,23.0,,271.0,36,19.0,3881.0,270.0,3758.0,44195.0
129,Montenegro,324,,9.0,1.0,274.0,41,2.0,516.0,14.0,7816.0,12445.0
130,Chad,322,,31.0,,53.0,238,,20.0,2.0,,
131,Sierra Leone,291,,18.0,,58.0,215,,36.0,2.0,,
132,Vietnam,288,,,,241.0,47,8.0,3.0,,261004.0,2681.0
133,Benin,284,,2.0,,62.0,220,,23.0,0.2,19474.0,1606.0
134,Rwanda,280,,,,140.0,140,,22.0,,41385.0,3195.0
135,Congo,274,,10.0,,33.0,231,,50.0,2.0,,
136,Zambia,252,,7.0,,112.0,133,1.0,14.0,0.4,10270.0,559.0
137,Ethiopia,239,+29,5.0,,99.0,135,1.0,2.0,0.04,34860.0,303.0
138,Cabo Verde,236,,2.0,,56.0,178,,424.0,4.0,791.0,1423.0
139,Sao Tome and Principe,208,,5.0,,4.0,199,,949.0,23.0,175.0,799.0
140,Liberia,199,,20.0,,79.0,100,,39.0,4.0,,
141,Madagascar,193,,,,101.0,92,1.0,7.0,,3968.0,143.0
142,Faeroe Islands,187,,,,187.0,0,,3827.0,,8450.0,172932.0
143,Martinique,186,,14.0,,83.0,89,3.0,496.0,37.0,,
144,Myanmar,178,,6.0,,68.0,104,,3.0,0.1,10848.0,199.0
145,Eswatini,163,,2.0,,14.0,147,,140.0,2.0,714.0,615.0
146,Guadeloupe,154,,13.0,,104.0,37,4.0,385.0,32.0,,
147,Togo,153,,10.0,,87.0,56,,18.0,1.0,10094.0,1219.0
148,Haiti,151,,12.0,,17.0,122,,13.0,1.0,1160.0,102.0
149,Gibraltar,146,,,,143.0,3,,4334.0,,3962.0,117598.0
150,French Guiana,144,+3,1.0,,122.0,21,,482.0,3.0,,
151,CAR,143,,,,10.0,133,,30.0,,3498.0,724.0
152,Brunei,141,,1.0,,134.0,6,2.0,322.0,2.0,15898.0,36340.0
153,Cambodia,122,,,,120.0,2,1.0,7.0,,13448.0,804.0
154,South Sudan,120,,,,2.0,118,,11.0,,1247.0,111.0
155,Bermuda,118,,7.0,,64.0,47,4.0,1895.0,112.0,4020.0,64549.0
156,Trinidad and Tobago,116,,8.0,,104.0,4,,83.0,6.0,2301.0,1644.0
157,Uganda,116,,,,55.0,61,,3.0,,56767.0,1241.0
158,Nepal,110,+1,,,31.0,79,,4.0,,72239.0,2479.0
159,Aruba,101,,3.0,,89.0,9,4.0,946.0,28.0,1860.0,17421.0
160,Guyana,97,+3,10.0,,35.0,52,5.0,123.0,13.0,852.0,1083.0
161,Monaco,96,,4.0,,82.0,10,1.0,2446.0,102.0,,
162,Bahamas,92,,11.0,,37.0,44,1.0,234.0,28.0,1500.0,3814.0
163,Mozambique,87,,,,34.0,53,,3.0,,3356.0,107.0
164,Barbados,84,,7.0,,57.0,20,4.0,292.0,24.0,2926.0,10182.0
165,Liechtenstein,82,,1.0,,55.0,26,,2151.0,26.0,900.0,23605.0
166,Cayman Islands,81,,1.0,,41.0,39,3.0,1232.0,15.0,3423.0,52083.0
167,Sint Maarten,76,,15.0,,46.0,15,7.0,1773.0,350.0,329.0,7673.0
168,Libya,64,,3.0,,24.0,37,,9.0,0.4,3093.0,450.0
169,French Polynesia,60,,,,56.0,4,1.0,214.0,,2950.0,10502.0
170,Malawi,56,,3.0,,14.0,39,1.0,3.0,0.2,1188.0,62.0
171,Syria,47,,3.0,,29.0,15,,3.0,0.2,,
172,Macao,45,,,,40.0,5,1.0,69.0,,,
173,Angola,43,,2.0,,13.0,28,,1.0,0.06,3000.0,91.0
174,Mongolia,42,,,,14.0,28,,13.0,,9600.0,2928.0
175,Saint Martin,39,,3.0,,30.0,6,1.0,1009.0,78.0,,
176,Eritrea,39,,,,37.0,2,,11.0,,,
177,Zimbabwe,36,+1,4.0,,9.0,23,,2.0,0.3,20537.0,1382.0
178,Yemen,34,,7.0,,1.0,26,,1.0,0.2,120.0,4.0
179,Antigua and Barbuda,25,,3.0,,19.0,3,1.0,255.0,31.0,183.0,1869.0
180,Timor-Leste,24,,,,21.0,3,,18.0,,738.0,560.0
181,Botswana,23,,1.0,,12.0,10,,10.0,0.4,9540.0,4057.0
182,Grenada,21,,,,13.0,8,4.0,187.0,,1406.0,12495.0
183,Gambia,20,,1.0,,9.0,10,,8.0,0.4,849.0,351.0
184,Laos,19,,,,13.0,6,,3.0,,3187.0,438.0
185,Belize,18,,2.0,,16.0,0,,45.0,5.0,1043.0,2623.0
186,Fiji,18,,,,14.0,4,,20.0,,1300.0,1450.0
187,New Caledonia,18,,,,18.0,0,,63.0,,5213.0,18259.0
188,Saint Lucia,18,,,,17.0,1,,98.0,,620.0,3376.0
189,St. Vincent Grenadines,17,,,,9.0,8,,153.0,,137.0,1235.0
190,Nicaragua,16,,5.0,,7.0,4,,2.0,0.8,,
191,Curaçao,16,,1.0,,14.0,1,,98.0,6.0,389.0,2371.0
192,Dominica,16,,,,14.0,2,,222.0,,416.0,5779.0
193,Namibia,16,,,,11.0,5,,6.0,,1543.0,607.0
194,Burundi,15,,1.0,,7.0,7,,1.0,0.08,284.0,24.0
195,Saint Kitts and Nevis,15,,,,14.0,1,,282.0,,327.0,6147.0
196,Falkland Islands,13,,,,13.0,0,,3736.0,,402.0,115517.0
197,Turks and Caicos,12,,1.0,,8.0,3,,310.0,26.0,109.0,2815.0
198,Vatican City,12,,,,2.0,10,,14981.0,,,
199,Comoros,11,,1.0,,,10,,13.0,1.0,,
200,Montserrat,11,,1.0,,8.0,2,1.0,2204.0,200.0,36.0,7212.0
201,Greenland,11,,,,11.0,0,,194.0,,1394.0,24555.0
202,Seychelles,11,,,,10.0,1,,112.0,,,
203,Suriname,10,,1.0,,9.0,0,,17.0,2.0,404.0,689.0
204,MS Zaandam,9,,2.0,,,7,,,,,
205,Mauritania,8,,1.0,,6.0,1,,2.0,0.2,1842.0,396.0
206,Papua New Guinea,8,,,,8.0,0,,0.9,,2402.0,268.0
207,British Virgin Islands,7,,1.0,,4.0,2,,232.0,33.0,167.0,5524.0
208,Bhutan,7,,,,5.0,2,,9.0,,11655.0,15105.0
209,Caribbean Netherlands,6,,,,,6,,229.0,,110.0,4195.0
210,St. Barth,6,,,,6.0,0,,607.0,,,
211,Western Sahara,6,,,,5.0,1,,10.0,,,
212,Anguilla,3,,,,3.0,0,,200.0,,,
213,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
214,China,82901,+14,4633.0,,78120.0,148,13.0,58.0,3.0,,
215,Total:,4121778,"+23,490",280868.0,644.0,1451188.0,2389722,47648.0,528.8,36.0,,
