,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
112,DRC,14,,,,,14,,0.2
113,Cameroon,13,,,,,13,,0.5
114,Maldives,13,,,,,13,,24.0
115,Montenegro,13,,,,,13,,21.0
116,Paraguay,13,,,,,13,1.0,2.0
117,Nigeria,12,,,,1.0,11,,0.06
118,Guam,12,,,,,12,,71.0
119,Channel Islands,11,,,,,11,,63.0
120,Ghana,11,,,,,11,,0.4
121,Rwanda,11,,,,,11,,0.8
122,Monaco,10,,,,,10,,255.0
123,Gibraltar,10,,,,2.0,8,,297.0
124,Guatemala,9,,1.0,,,8,,0.5
125,Ivory Coast,9,,,,1.0,8,,0.3
126,Ethiopia,9,2.0,,,,9,,0.08
127,Trinidad and Tobago,9,,,,,9,,6.0
128,Kenya,7,,,,,7,,0.1
129,Mauritius,7,,,,,7,,6.0
130,Equatorial Guinea,6,,,,,6,,4.0
131,French Polynesia,6,,,,,6,,21.0
132,Kyrgyzstan,6,3.0,,,,6,,0.9
133,Mongolia,6,,,,,6,,2.0
134,Puerto Rico,6,,,,,6,,2.0
135,Seychelles,6,,,,,6,,61.0
136,Tanzania,6,,,,,6,,0.1
137,Guyana,5,,1.0,,,4,,6.0
138,Aruba,5,,,,1.0,4,,47.0
139,Barbados,5,,,,,5,,17.0
140,Mayotte,4,,,,,4,,15.0
141,Cayman Islands,3,,1.0,,,2,,46.0
142,Curaçao,3,,1.0,,,2,,18.0
143,Bahamas,3,,,,,3,,8.0
144,Congo,3,,,,,3,,0.5
145,Gabon,3,,,,,3,,1.0
146,Namibia,3,,,,,3,,1.0
147,St. Barth,3,,,,,3,,304.0
148,Saint Martin,3,,,,,3,,78.0
149,U.S. Virgin Islands,3,,,,,3,,29.0
150,Sudan,2,,1.0,,,1,,0.05
151,Benin,2,,,,,2,,0.2
152,Bermuda,2,,,,,2,,32.0
153,Greenland,2,,,,,2,,35.0
154,Haiti,2,2.0,,,,2,,0.2
155,Liberia,2,,,,,2,,0.4
156,Mauritania,2,,,,,2,,0.4
157,New Caledonia,2,,,,,2,,7.0
158,Saint Lucia,2,,,,,2,,11.0
159,Zambia,2,,,,,2,,0.1
160,Nepal,1,,,,1.0,0,,0.03
161,Antigua and Barbuda,1,,,,,1,,10.0
162,Bhutan,1,,,,,1,,1.0
163,CAR,1,,,,,1,,0.2
164,Chad,1,,,,,1,,0.06
165,Djibouti,1,,,,,1,,1.0
166,El Salvador,1,,,,,1,,0.2
167,Fiji,1,,,,,1,,1.0
168,Gambia,1,,,,,1,,0.4
169,Guinea,1,,,,,1,,0.08
170,Vatican City,1,,,,,1,,1248.0
171,Isle of Man,1,,,,,1,,12.0
172,Montserrat,1,,,,,1,,200.0
173,Nicaragua,1,,,,,1,,0.2
174,Niger,1,,,,,1,,0.04
175,St. Vincent Grenadines,1,,,,,1,,9.0
176,Sint Maarten,1,,,,,1,,23.0
177,Somalia,1,,,,,1,,0.06
178,Suriname,1,,,,,1,,2.0
179,Eswatini,1,,,,,1,,0.9
180,Togo,1,,,,,1,,0.1
181,Total:,245749,856.0,10046.0,17.0,88441.0,147262,7378.0,31.5
