,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
43,Estonia,283,+16,,,1.0,282,1.0,213.0
44,Egypt,256,,7.0,,42.0,207,,3.0
45,Hong Kong,256,+48,4.0,,98.0,154,4.0,34.0
46,Russia,253,+54,1.0,,12.0,240,,2.0
47,India,249,+55,5.0,1.0,23.0,221,,0.2
48,Peru,234,,4.0,3.0,1.0,229,7.0,7.0
49,Philippines,230,+13,18.0,1.0,8.0,204,1.0,2.0
50,South Africa,202,+52,,,,202,,3.0
51,Iraq,192,,13.0,,49.0,130,,5.0
52,Mexico,164,+46,1.0,,4.0,159,1.0,1.0
53,Lebanon,163,+6,4.0,,4.0,155,3.0,24.0
54,Kuwait,159,+11,,,22.0,137,5.0,37.0
55,Colombia,145,+37,,,1.0,144,,3.0
56,San Marino,144,,14.0,,4.0,126,12.0,4244.0
57,UAE,140,,,,31.0,109,2.0,14.0
58,Panama,137,,1.0,,1.0,135,7.0,32.0
59,Slovakia,137,+13,,,,137,2.0,25.0
60,Armenia,136,+14,,,1.0,135,2.0,46.0
61,Taiwan,135,+27,2.0,1.0,28.0,105,,6.0
62,Serbia,135,+32,1.0,1.0,2.0,132,4.0,15.0
63,Bulgaria,129,+22,3.0,,1.0,125,,19.0
64,Argentina,128,,3.0,,3.0,122,,3.0
65,Croatia,128,+18,1.0,,5.0,122,,31.0
66,Latvia,111,+25,,,1.0,110,,59.0
67,Uruguay,94,+15,,,,94,,27.0
68,Vietnam,91,+6,,,17.0,74,,0.9
69,Algeria,90,,11.0,2.0,32.0,47,,2.0
70,Costa Rica,89,+2,2.0,1.0,,87,2.0,17.0
71,Hungary,85,+12,3.0,2.0,7.0,75,6.0,9.0
72,Bosnia and Herzegovina,83,+19,,,2.0,81,1.0,25.0
73,Faeroe Islands,80,+8,,,3.0,77,,1637.0
74,Brunei,78,+5,,,1.0,77,2.0,178.0
75,Andorra,75,+1,,,1.0,74,2.0,971.0
76,Cyprus,75,+8,,,,75,1.0,62.0
77,Morocco,74,+11,3.0,1.0,2.0,69,1.0,2.0
78,Sri Lanka,73,+13,,,3.0,70,,3.0
79,Dominican Republic,72,+38,2.0,,,70,,7.0
80,Albania,70,+6,2.0,,,68,2.0,24.0
81,North Macedonia,70,+20,,,1.0,69,1.0,34.0
82,Belarus,69,+18,,,15.0,54,,7.0
83,Jordan,69,,,,1.0,68,,7.0
84,Moldova,66,+17,1.0,,1.0,64,3.0,16.0
85,Malta,64,+11,,,2.0,62,1.0,145.0
86,Lithuania,63,+15,,,1.0,62,1.0,23.0
87,Tunisia,54,+15,1.0,,1.0,52,2.0,5.0
88,Kazakhstan,52,+8,,,,52,,3.0
89,Cambodia,51,+14,,,1.0,50,,3.0
90,Oman,48,,,,13.0,35,,9.0
91,Palestine,48,+1,,,17.0,31,,9.0
92,Guadeloupe,45,+12,,,,45,,112.0
93,Azerbaijan,44,,1.0,,7.0,36,,4.0
94,Georgia,44,+4,,,1.0,43,1.0,11.0
95,Venezuela,42,,,,,42,,1.0
96,Burkina Faso,40,+7,1.0,,4.0,35,,2.0
97,New Zealand,39,+11,,,,39,,8.0
98,Senegal,38,+2,,,2.0,36,,2.0
99,Uzbekistan,33,+10,,,,33,,1.0
100,Martinique,32,+9,1.0,,,31,7.0,85.0
101,Liechtenstein,28,,,,,28,,734.0
102,Réunion,28,,,,,28,,31.0
103,Ukraine,26,,3.0,,1.0,22,,0.6
104,Afghanistan,24,+2,,,1.0,23,,0.6
105,Honduras,24,+12,,,,24,,2.0
106,Bangladesh,20,+2,1.0,,3.0,16,1.0,0.1
107,Cameroon,20,+7,,,2.0,18,,0.8
108,DRC,18,+4,,,,18,,0.2
109,Macao,17,,,,10.0,7,,26.0
110,Cuba,16,+5,1.0,,,15,,1.0
111,Jamaica,16,+1,1.0,,2.0,13,,5.0
112,Bolivia,16,+1,,,,16,,1.0
113,Ghana,16,+5,,,,16,,0.5
114,Guyana,15,+10,1.0,,,14,,19.0
115,French Guiana,15,,,,,15,,50.0
116,Guam,14,+2,,,,14,,83.0
117,Montenegro,14,+1,,,,14,,22.0
118,Puerto Rico,14,+8,,,,14,,5.0
119,Maldives,13,,,,,13,,24.0
120,Paraguay,13,,,,,13,1.0,2.0
121,Guatemala,12,+3,1.0,,,11,,0.7
122,Nigeria,12,,,,1.0,11,,0.06
123,Mauritius,12,+5,,,,12,,9.0
124,Monaco,11,+1,,,,11,,280.0
125,Channel Islands,11,,,,,11,,63.0
126,French Polynesia,11,+5,,,,11,,39.0
127,Rwanda,11,,,,,11,,0.8
128,Gibraltar,10,,,,2.0,8,,297.0
129,Ivory Coast,9,,,,1.0,8,,0.3
130,Ethiopia,9,+2,,,,9,,0.08
131,Togo,9,+8,,,,9,,1.0
132,Trinidad and Tobago,9,,,,,9,,6.0
133,Kenya,7,,,,,7,,0.1
134,Seychelles,7,+1,,,,7,,71.0
135,Equatorial Guinea,6,,,,,6,,4.0
136,Kyrgyzstan,6,+3,,,,6,,0.9
137,Mayotte,6,+2,,,,6,,22.0
138,Mongolia,6,,,,,6,,2.0
139,Tanzania,6,,,,,6,,0.1
140,Aruba,5,,,,1.0,4,,47.0
141,Barbados,5,,,,,5,,17.0
142,Saint Martin,4,+1,,,,4,,103.0
143,Suriname,4,+3,,,,4,,7.0
144,Cayman Islands,3,,1.0,,,2,,46.0
145,Curaçao,3,,1.0,,,2,,18.0
146,Gabon,3,,1.0,1.0,,2,,1.0
147,Bahamas,3,,,,,3,,8.0
148,CAR,3,+2,,,,3,,0.6
149,Congo,3,,,,,3,,0.5
150,Namibia,3,,,,,3,,1.0
151,St. Barth,3,,,,,3,,304.0
152,U.S. Virgin Islands,3,,,,,3,,29.0
153,Sudan,2,,1.0,,,1,,0.05
154,Benin,2,,,,,2,,0.2
155,Bermuda,2,,,,,2,,32.0
156,Bhutan,2,+1,,,,2,,3.0
157,Greenland,2,,,,,2,,35.0
158,Guinea,2,+1,,,,2,,0.2
159,Haiti,2,+2,,,,2,,0.2
160,Isle of Man,2,+1,,,,2,,24.0
161,Liberia,2,,,,,2,,0.4
162,Mauritania,2,,,,,2,,0.4
163,New Caledonia,2,,,,,2,,7.0
164,Saint Lucia,2,,,,,2,,11.0
165,Zambia,2,,,,,2,,0.1
166,Nepal,1,,,,1.0,0,,0.03
167,Angola,1,+1,,,,1,,0.03
168,Antigua and Barbuda,1,,,,,1,,10.0
169,Cabo Verde,1,+1,,,,1,,2.0
170,Chad,1,,,,,1,,0.06
171,Djibouti,1,,,,,1,,1.0
172,El Salvador,1,,,,,1,,0.2
173,Fiji,1,,,,,1,,1.0
174,Gambia,1,,,,,1,,0.4
175,Vatican City,1,,,,,1,,1248.0
176,Montserrat,1,,,,,1,,200.0
177,Nicaragua,1,,,,,1,,0.2
178,Niger,1,,,,,1,,0.04
179,Papua New Guinea,1,+1,,,,1,,0.1
180,St. Vincent Grenadines,1,,,,,1,,9.0
181,Sint Maarten,1,,,,,1,,23.0
182,Somalia,1,,,,,1,,0.06
183,Eswatini,1,,,,,1,,0.9
184,Total:,266179,21285,11186.0,1158.0,90603.0,164390,7793.0,34.1
