,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
81,Cyprus,67,,,,,67,1.0,55.0
82,Morocco,66,+3,3.0,1.0,2.0,61,1.0,2.0
83,Malta,64,+11,,,2.0,62,1.0,145.0
84,Tunisia,54,+15,1.0,,1.0,52,2.0,5.0
85,Moldova,49,,1.0,,1.0,47,3.0,12.0
86,Kazakhstan,49,+5,,,,49,,3.0
87,Lithuania,49,+1,,,1.0,48,1.0,18.0
88,Oman,48,,,,13.0,35,,9.0
89,Palestine,48,+1,,,17.0,31,,9.0
90,Cambodia,47,+10,,,1.0,46,,3.0
91,Guadeloupe,45,+12,,,,45,,112.0
92,Azerbaijan,44,,1.0,,7.0,36,,4.0
93,Georgia,43,+3,,,1.0,42,1.0,11.0
94,Venezuela,42,,,,,42,,1.0
95,Burkina Faso,40,+7,1.0,,4.0,35,,2.0
96,New Zealand,39,+11,,,,39,,8.0
97,Senegal,38,+2,,,2.0,36,,2.0
98,Dominican Republic,34,,2.0,,,32,,3.0
99,Uzbekistan,33,+10,,,,33,,1.0
100,Martinique,32,+9,1.0,,,31,7.0,85.0
101,Liechtenstein,28,,,,,28,,734.0
102,Réunion,28,,,,,28,,31.0
103,Ukraine,26,,3.0,,1.0,22,,0.6
104,Afghanistan,24,+2,,,1.0,23,,0.6
105,Honduras,24,+12,,,,24,,2.0
106,Bangladesh,20,+2,1.0,,3.0,16,1.0,0.1
107,Cameroon,20,+7,,,2.0,18,,0.8
108,DRC,18,+4,,,,18,,0.2
109,Macao,17,,,,10.0,7,,26.0
110,Bolivia,17,+2,,,,17,,1.0
111,Cuba,16,+5,1.0,,,15,,1.0
112,Jamaica,16,+1,1.0,,2.0,13,,5.0
113,Ghana,16,+5,,,,16,,0.5
114,French Guiana,15,,,,,15,,50.0
115,Guam,14,+2,,,,14,,83.0
116,Maldives,13,,,,,13,,24.0
117,Montenegro,13,,,,,13,,21.0
118,Paraguay,13,,,,,13,1.0,2.0
119,Nigeria,12,,,,1.0,11,,0.06
120,Mauritius,12,+5,,,,12,,9.0
121,Monaco,11,+1,,,,11,,280.0
122,Channel Islands,11,,,,,11,,63.0
123,French Polynesia,11,+5,,,,11,,39.0
124,Rwanda,11,,,,,11,,0.8
125,Gibraltar,10,,,,2.0,8,,297.0
126,Guatemala,9,,1.0,,,8,,0.5
127,Ivory Coast,9,,,,1.0,8,,0.3
128,Ethiopia,9,+2,,,,9,,0.08
129,Togo,9,+8,,,,9,,1.0
130,Trinidad and Tobago,9,,,,,9,,6.0
131,Puerto Rico,8,+2,,,,8,,3.0
132,Kenya,7,,,,,7,,0.1
133,Seychelles,7,+1,,,,7,,71.0
134,Equatorial Guinea,6,,,,,6,,4.0
135,Kyrgyzstan,6,+3,,,,6,,0.9
136,Mongolia,6,,,,,6,,2.0
137,Tanzania,6,,,,,6,,0.1
138,Guyana,5,,1.0,,,4,,6.0
139,Aruba,5,,,,1.0,4,,47.0
140,Barbados,5,,,,,5,,17.0
141,Mayotte,4,,,,,4,,15.0
142,Suriname,4,+3,,,,4,,7.0
143,Cayman Islands,3,,1.0,,,2,,46.0
144,Curaçao,3,,1.0,,,2,,18.0
145,Gabon,3,,1.0,1.0,,2,,1.0
146,Bahamas,3,,,,,3,,8.0
147,Congo,3,,,,,3,,0.5
148,Namibia,3,,,,,3,,1.0
149,St. Barth,3,,,,,3,,304.0
150,Saint Martin,3,,,,,3,,78.0
151,U.S. Virgin Islands,3,,,,,3,,29.0
152,Sudan,2,,1.0,,,1,,0.05
153,Benin,2,,,,,2,,0.2
154,Bermuda,2,,,,,2,,32.0
155,Bhutan,2,+1,,,,2,,3.0
156,CAR,2,+1,,,,2,,0.4
157,Greenland,2,,,,,2,,35.0
158,Haiti,2,+2,,,,2,,0.2
159,Liberia,2,,,,,2,,0.4
160,Mauritania,2,,,,,2,,0.4
161,New Caledonia,2,,,,,2,,7.0
162,Saint Lucia,2,,,,,2,,11.0
163,Zambia,2,,,,,2,,0.1
164,Nepal,1,,,,1.0,0,,0.03
165,Angola,1,+1,,,,1,,0.03
166,Antigua and Barbuda,1,,,,,1,,10.0
167,Cabo Verde,1,+1,,,,1,,2.0
168,Chad,1,,,,,1,,0.06
169,Djibouti,1,,,,,1,,1.0
170,El Salvador,1,,,,,1,,0.2
171,Fiji,1,,,,,1,,1.0
172,Gambia,1,,,,,1,,0.4
173,Guinea,1,,,,,1,,0.08
174,Vatican City,1,,,,,1,,1248.0
175,Isle of Man,1,,,,,1,,12.0
176,Montserrat,1,,,,,1,,200.0
177,Nicaragua,1,,,,,1,,0.2
178,Niger,1,,,,,1,,0.04
179,St. Vincent Grenadines,1,,,,,1,,9.0
180,Sint Maarten,1,,,,,1,,23.0
181,Somalia,1,,,,,1,,0.06
182,Eswatini,1,,,,,1,,0.9
183,Total:,252851,7957,10405.0,377.0,89061.0,153385,7458.0,32.4
