,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
66,Costa Rica,113,+26,2.0,1.0,2.0,109,2.0,22.0
67,Latvia,111,+25,,,1.0,110,,59.0
68,Algeria,94,+4,11.0,2.0,32.0,51,,2.0
69,Uruguay,94,+15,,,,94,,27.0
70,Vietnam,91,+6,,,17.0,74,,0.9
71,Bosnia and Herzegovina,89,+25,,,2.0,87,1.0,27.0
72,Hungary,85,+12,4.0,3.0,7.0,74,6.0,9.0
73,Jordan,85,+16,,,1.0,84,,8.0
74,Faeroe Islands,80,+8,,,3.0,77,,1637.0
75,Morocco,79,+16,3.0,1.0,2.0,74,1.0,2.0
76,Brunei,78,+5,,,1.0,77,2.0,178.0
77,North Macedonia,76,+26,,,1.0,75,1.0,36.0
78,Andorra,75,+1,,,1.0,74,2.0,971.0
79,Cyprus,75,+8,,,,75,1.0,62.0
80,Sri Lanka,73,+13,,,3.0,70,,3.0
81,Dominican Republic,72,+38,2.0,,,70,,7.0
82,Albania,70,+6,2.0,,2.0,66,2.0,24.0
83,Belarus,69,+18,,,15.0,54,,7.0
84,Moldova,66,+17,1.0,,1.0,64,3.0,16.0
85,Malta,64,+11,,,2.0,62,1.0,145.0
86,Lithuania,63,+15,,,1.0,62,1.0,23.0
87,Tunisia,54,+15,1.0,,1.0,52,7.0,5.0
88,Kazakhstan,52,+8,,,,52,,3.0
89,Cambodia,51,+14,,,1.0,50,,3.0
90,Oman,48,,,,13.0,35,,9.0
91,Palestine,48,+1,,,17.0,31,,9.0
92,Guadeloupe,45,+12,,,,45,,112.0
93,Azerbaijan,44,,1.0,,7.0,36,,4.0
94,Georgia,44,+4,,,1.0,43,1.0,11.0
95,Venezuela,42,,,,,42,,1.0
96,Ukraine,41,+15,3.0,,1.0,37,,0.9
97,Burkina Faso,40,+7,1.0,,4.0,35,,2.0
98,New Zealand,39,+11,,,,39,,8.0
99,Senegal,38,+2,,,2.0,36,,2.0
100,Uzbekistan,33,+10,,,,33,,1.0
101,Martinique,32,+9,1.0,,,31,7.0,85.0
102,Liechtenstein,28,,,,,28,,734.0
103,Réunion,28,,,,,28,,31.0
104,Afghanistan,24,+2,,,1.0,23,,0.6
105,Honduras,24,+12,,,,24,,2.0
106,Bangladesh,20,+2,1.0,,3.0,16,1.0,0.1
107,Cameroon,20,+7,,,2.0,18,,0.8
108,DRC,18,+4,,,,18,,0.2
109,Macao,17,,,,10.0,7,,26.0
110,Rwanda,17,+6,,,,17,,1.0
111,Cuba,16,+5,1.0,,,15,,1.0
112,Jamaica,16,+1,1.0,,2.0,13,,5.0
113,Bolivia,16,+1,,,,16,,1.0
114,Ghana,16,+5,,,,16,,0.5
115,Guyana,15,+10,1.0,,,14,,19.0
116,French Guiana,15,,,,,15,,50.0
117,Guam,14,+2,,,,14,,83.0
118,Montenegro,14,+1,,,,14,,22.0
119,Puerto Rico,14,+8,,,,14,,5.0
120,Maldives,13,,,,2.0,11,,24.0
121,Paraguay,13,,,,,13,1.0,2.0
122,Guatemala,12,+3,1.0,,,11,,0.7
123,Nigeria,12,,,,1.0,11,,0.06
124,Channel Islands,12,+1,,,,12,,69.0
125,Mauritius,12,+5,,,,12,,9.0
126,Monaco,11,+1,,,,11,,280.0
127,French Polynesia,11,+5,,,,11,,39.0
128,Gibraltar,10,,,,2.0,8,,297.0
129,Ivory Coast,9,,,,1.0,8,,0.3
130,Ethiopia,9,+2,,,,9,,0.08
131,Togo,9,+8,,,,9,,1.0
132,Trinidad and Tobago,9,,,,,9,,6.0
133,Kenya,7,,,,,7,,0.1
134,Seychelles,7,+1,,,,7,,71.0
135,Equatorial Guinea,6,,,,,6,,4.0
136,Kyrgyzstan,6,+3,,,,6,,0.9
137,Mayotte,6,+2,,,,6,,22.0
138,Mongolia,6,,,,,6,,2.0
139,Tanzania,6,,,,,6,,0.1
140,Aruba,5,,,,1.0,4,,47.0
141,Barbados,5,,,,,5,,17.0
142,Bahamas,4,+1,,,,4,,10.0
143,Saint Martin,4,+1,,,,4,,103.0
144,Suriname,4,+3,,,,4,,7.0
145,Cayman Islands,3,,1.0,,,2,,46.0
146,Curaçao,3,,1.0,,,2,,18.0
147,Gabon,3,,1.0,1.0,,2,,1.0
148,CAR,3,+2,,,,3,,0.6
149,Congo,3,,,,,3,,0.5
150,Madagascar,3,+3,,,,3,,0.1
151,Namibia,3,,,,,3,,1.0
152,St. Barth,3,,,,,3,,304.0
153,U.S. Virgin Islands,3,,,,,3,,29.0
154,Sudan,2,,1.0,,,1,,0.05
155,Benin,2,,,,,2,,0.2
156,Bermuda,2,,,,,2,,32.0
157,Bhutan,2,+1,,,,2,,3.0
158,Greenland,2,,,,,2,,35.0
159,Guinea,2,+1,,,,2,,0.2
160,Haiti,2,+2,,,,2,,0.2
161,Isle of Man,2,+1,,,,2,,24.0
162,Liberia,2,,,,,2,,0.4
163,Mauritania,2,,,,,2,,0.4
164,New Caledonia,2,,,,,2,,7.0
165,Nicaragua,2,+1,,,,2,,0.3
166,Saint Lucia,2,,,,,2,,11.0
167,Zambia,2,,,,,2,,0.1
168,Nepal,1,,,,1.0,0,,0.03
169,Angola,1,+1,,,,1,,0.03
170,Antigua and Barbuda,1,,,,,1,,10.0
171,Cabo Verde,1,+1,,,,1,,2.0
172,Chad,1,,,,,1,,0.06
173,Djibouti,1,,,,,1,,1.0
174,El Salvador,1,,,,,1,,0.2
175,Fiji,1,,,,,1,,1.0
176,Gambia,1,,,,,1,,0.4
177,Vatican City,1,,,,,1,,1248.0
178,Montserrat,1,,,,,1,,200.0
179,Niger,1,,,,,1,,0.04
180,Papua New Guinea,1,+1,,,,1,,0.1
181,St. Vincent Grenadines,1,,,,,1,,9.0
182,Sint Maarten,1,,,,,1,,23.0
183,Somalia,1,,,,,1,,0.06
184,Eswatini,1,,,,,1,,0.9
185,Zimbabwe,1,+1,,,,1,,0.07
186,Total:,274170,29237,11354.0,1323.0,90622.0,172194,7799.0,35.2
