,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
79,North Macedonia,70,+20,,,1.0,69,1.0,34.0
80,Belarus,69,+18,,,15.0,54,,7.0
81,Jordan,69,,,,1.0,68,,7.0
82,Bosnia and Herzegovina,69,+5,,,2.0,67,1.0,21.0
83,Cyprus,67,,,,,67,1.0,55.0
84,Moldova,66,+17,1.0,,1.0,64,3.0,16.0
85,Malta,64,+11,,,2.0,62,1.0,145.0
86,Tunisia,54,+15,1.0,,1.0,52,2.0,5.0
87,Cambodia,51,+14,,,1.0,50,,3.0
88,Kazakhstan,49,+5,,,,49,,3.0
89,Lithuania,49,+1,,,1.0,48,1.0,18.0
90,Oman,48,,,,13.0,35,,9.0
91,Palestine,48,+1,,,17.0,31,,9.0
92,Guadeloupe,45,+12,,,,45,,112.0
93,Azerbaijan,44,,1.0,,7.0,36,,4.0
94,Georgia,44,+4,,,1.0,43,1.0,11.0
95,Venezuela,42,,,,,42,,1.0
96,Burkina Faso,40,+7,1.0,,4.0,35,,2.0
97,New Zealand,39,+11,,,,39,,8.0
98,Senegal,38,+2,,,2.0,36,,2.0
99,Uzbekistan,33,+10,,,,33,,1.0
100,Martinique,32,+9,1.0,,,31,7.0,85.0
101,Liechtenstein,28,,,,,28,,734.0
102,Réunion,28,,,,,28,,31.0
103,Ukraine,26,,3.0,,1.0,22,,0.6
104,Afghanistan,24,+2,,,1.0,23,,0.6
105,Honduras,24,+12,,,,24,,2.0
106,Bangladesh,20,+2,1.0,,3.0,16,1.0,0.1
107,Cameroon,20,+7,,,2.0,18,,0.8
108,DRC,18,+4,,,,18,,0.2
109,Macao,17,,,,10.0,7,,26.0
110,Cuba,16,+5,1.0,,,15,,1.0
111,Jamaica,16,+1,1.0,,2.0,13,,5.0
112,Bolivia,16,+1,,,,16,,1.0
113,Ghana,16,+5,,,8.0,8,,0.5
114,Guyana,15,+10,1.0,,,14,,19.0
115,French Guiana,15,,,,,15,,50.0
116,Guam,14,+2,,,,14,,83.0
117,Maldives,13,,,,,13,,24.0
118,Montenegro,13,,,,,13,,21.0
119,Paraguay,13,,,,,13,1.0,2.0
120,Guatemala,12,+3,1.0,,,11,,0.7
121,Nigeria,12,,,,1.0,11,,0.06
122,Mauritius,12,+5,,,,12,,9.0
123,Monaco,11,+1,,,,11,,280.0
124,Channel Islands,11,,,,,11,,63.0
125,French Polynesia,11,+5,,,,11,,39.0
126,Rwanda,11,,,,,11,,0.8
127,Gibraltar,10,,,,2.0,8,,297.0
128,Ivory Coast,9,,,,1.0,8,,0.3
129,Ethiopia,9,+2,,,,9,,0.08
130,Togo,9,+8,,,,9,,1.0
131,Trinidad and Tobago,9,,,,,9,,6.0
132,Puerto Rico,8,+2,,,,8,,3.0
133,Kenya,7,,,,,7,,0.1
134,Seychelles,7,+1,,,,7,,71.0
135,Equatorial Guinea,6,,,,,6,,4.0
136,Kyrgyzstan,6,+3,,,,6,,0.9
137,Mayotte,6,+2,,,,6,,22.0
138,Mongolia,6,,,,,6,,2.0
139,Tanzania,6,,,,,6,,0.1
140,Aruba,5,,,,1.0,4,,47.0
141,Barbados,5,,,,,5,,17.0
142,Saint Martin,4,+1,,,,4,,103.0
143,Suriname,4,+3,,,,4,,7.0
144,Cayman Islands,3,,1.0,,,2,,46.0
145,Curaçao,3,,1.0,,,2,,18.0
146,Gabon,3,,1.0,1.0,,2,,1.0
147,Bahamas,3,,,,,3,,8.0
148,CAR,3,+2,,,,3,,0.6
149,Congo,3,,,,,3,,0.5
150,Namibia,3,,,,,3,,1.0
151,St. Barth,3,,,,,3,,304.0
152,U.S. Virgin Islands,3,,,,,3,,29.0
153,Sudan,2,,1.0,,,1,,0.05
154,Benin,2,,,,,2,,0.2
155,Bermuda,2,,,,,2,,32.0
156,Bhutan,2,+1,,,,2,,3.0
157,Greenland,2,,,,,2,,35.0
158,Guinea,2,+1,,,,2,,0.2
159,Haiti,2,+2,,,,2,,0.2
160,Liberia,2,,,,,2,,0.4
161,Mauritania,2,,,,,2,,0.4
162,New Caledonia,2,,,,,2,,7.0
163,Saint Lucia,2,,,,,2,,11.0
164,Zambia,2,,,,,2,,0.1
165,Nepal,1,,,,1.0,0,,0.03
166,Angola,1,+1,,,,1,,0.03
167,Antigua and Barbuda,1,,,,,1,,10.0
168,Cabo Verde,1,+1,,,,1,,2.0
169,Chad,1,,,,,1,,0.06
170,Djibouti,1,,,,,1,,1.0
171,El Salvador,1,,,,,1,,0.2
172,Fiji,1,,,,,1,,1.0
173,Gambia,1,,,,,1,,0.4
174,Vatican City,1,,,,,1,,1248.0
175,Isle of Man,1,,,,,1,,12.0
176,Montserrat,1,,,,,1,,200.0
177,Nicaragua,1,,,,,1,,0.2
178,Niger,1,,,,,1,,0.04
179,Papua New Guinea,1,+1,,,,1,,0.1
180,St. Vincent Grenadines,1,,,,,1,,9.0
181,Sint Maarten,1,,,,,1,,23.0
182,Somalia,1,,,,,1,,0.06
183,Eswatini,1,,,,,1,,0.9
184,Total:,256879,11985,10540.0,512.0,89920.0,156419,7467.0,33.0
