,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
106,Cameroon,20,7.0,,,2.0,18,,0.8
107,Bangladesh,18,,1.0,,3.0,14,,0.1
108,DRC,18,4.0,,,,18,,0.2
109,Macao,17,,,,10.0,7,,26.0
110,Bolivia,17,2.0,,,,17,,1.0
111,Cuba,16,5.0,1.0,,,15,,1.0
112,Jamaica,16,1.0,1.0,,2.0,13,,5.0
113,French Guiana,15,,,,,15,,50.0
114,Guam,14,2.0,,,,14,,83.0
115,Maldives,13,,,,,13,,24.0
116,Montenegro,13,,,,,13,,21.0
117,Paraguay,13,,,,,13,1.0,2.0
118,Nigeria,12,,,,1.0,11,,0.06
119,Monaco,11,1.0,,,,11,,280.0
120,Channel Islands,11,,,,,11,,63.0
121,French Polynesia,11,5.0,,,,11,,39.0
122,Ghana,11,,,,,11,,0.4
123,Rwanda,11,,,,,11,,0.8
124,Gibraltar,10,,,,2.0,8,,297.0
125,Guatemala,9,,1.0,,,8,,0.5
126,Ivory Coast,9,,,,1.0,8,,0.3
127,Ethiopia,9,2.0,,,,9,,0.08
128,Togo,9,8.0,,,,9,,1.0
129,Trinidad and Tobago,9,,,,,9,,6.0
130,Kenya,7,,,,,7,,0.1
131,Mauritius,7,,,,,7,,6.0
132,Equatorial Guinea,6,,,,,6,,4.0
133,Kyrgyzstan,6,3.0,,,,6,,0.9
134,Mongolia,6,,,,,6,,2.0
135,Puerto Rico,6,,,,,6,,2.0
136,Seychelles,6,,,,,6,,61.0
137,Tanzania,6,,,,,6,,0.1
138,Guyana,5,,1.0,,,4,,6.0
139,Aruba,5,,,,1.0,4,,47.0
140,Barbados,5,,,,,5,,17.0
141,Mayotte,4,,,,,4,,15.0
142,Cayman Islands,3,,1.0,,,2,,46.0
143,Curaçao,3,,1.0,,,2,,18.0
144,Bahamas,3,,,,,3,,8.0
145,Congo,3,,,,,3,,0.5
146,Gabon,3,,,,,3,,1.0
147,Namibia,3,,,,,3,,1.0
148,St. Barth,3,,,,,3,,304.0
149,Saint Martin,3,,,,,3,,78.0
150,U.S. Virgin Islands,3,,,,,3,,29.0
151,Sudan,2,,1.0,,,1,,0.05
152,Benin,2,,,,,2,,0.2
153,Bermuda,2,,,,,2,,32.0
154,Bhutan,2,1.0,,,,2,,3.0
155,CAR,2,1.0,,,,2,,0.4
156,Greenland,2,,,,,2,,35.0
157,Haiti,2,2.0,,,,2,,0.2
158,Liberia,2,,,,,2,,0.4
159,Mauritania,2,,,,,2,,0.4
160,New Caledonia,2,,,,,2,,7.0
161,Saint Lucia,2,,,,,2,,11.0
162,Zambia,2,,,,,2,,0.1
163,Nepal,1,,,,1.0,0,,0.03
164,Angola,1,1.0,,,,1,,0.03
165,Antigua and Barbuda,1,,,,,1,,10.0
166,Cabo Verde,1,1.0,,,,1,,2.0
167,Chad,1,,,,,1,,0.06
168,Djibouti,1,,,,,1,,1.0
169,El Salvador,1,,,,,1,,0.2
170,Fiji,1,,,,,1,,1.0
171,Gambia,1,,,,,1,,0.4
172,Guinea,1,,,,,1,,0.08
173,Vatican City,1,,,,,1,,1248.0
174,Isle of Man,1,,,,,1,,12.0
175,Montserrat,1,,,,,1,,200.0
176,Nicaragua,1,,,,,1,,0.2
177,Niger,1,,,,,1,,0.04
178,St. Vincent Grenadines,1,,,,,1,,9.0
179,Sint Maarten,1,,,,,1,,23.0
180,Somalia,1,,,,,1,,0.06
181,Suriname,1,,,,,1,,2.0
182,Eswatini,1,,,,,1,,0.9
183,Total:,246777,1883.0,10063.0,35.0,88489.0,148225,7392.0,31.7
