,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
80,Hong Kong,1034,+4,4.0,,678.0,352,8.0,138.0,0.5,131786.0,17579.0
81,Bulgaria,1024,+49,49.0,+4,174.0,801,37.0,147.0,7.0,27000.0,3886.0
82,Djibouti,974,+29,2.0,,183.0,789,,986.0,2.0,10272.0,10397.0
83,Ivory Coast,952,+36,14.0,+1,310.0,628,,36.0,0.5,,
84,Tunisia,909,+8,38.0,,190.0,681,32.0,77.0,3.0,18861.0,1596.0
85,Nigeria,873,+91,28.0,+3,197.0,648,2.0,4.0,0.1,8003.0,39.0
86,Cyprus,790,+6,13.0,+1,98.0,679,15.0,654.0,11.0,37081.0,30712.0
87,Latvia,761,+13,11.0,+2,133.0,617,5.0,403.0,6.0,39336.0,20855.0
88,Guinea,761,+73,6.0,,164.0,591,,58.0,0.5,,
89,Andorra,723,+6,37.0,,309.0,377,17.0,9357.0,479.0,1673.0,21653.0
90,Diamond Princess,712,,13.0,,644.0,55,7.0,,,,
91,Lebanon,682,+5,22.0,+1,113.0,547,26.0,100.0,3.0,22853.0,3348.0
92,Costa Rica,681,+12,6.0,,180.0,495,6.0,134.0,1.0,11766.0,2310.0
93,Niger,662,+5,22.0,+2,193.0,447,,27.0,0.9,4832.0,200.0
94,Albania,634,+25,27.0,+1,356.0,251,4.0,220.0,9.0,6269.0,2178.0
95,Kyrgyzstan,612,+22,7.0,,254.0,351,5.0,94.0,1.0,26147.0,4008.0
96,Burkina Faso,609,+9,39.0,+1,389.0,181,,29.0,2.0,,
97,Bolivia,609,+11,37.0,+3,44.0,528,3.0,52.0,3.0,4420.0,379.0
98,Uruguay,543,,12.0,,324.0,207,10.0,156.0,3.0,13923.0,4008.0
99,Honduras,510,+16,46.0,,30.0,434,10.0,51.0,5.0,2535.0,256.0
100,Channel Islands,498,+2,28.0,+4,285.0,185,,2864.0,161.0,3320.0,19095.0
101,San Marino,488,+12,40.0,,62.0,386,4.0,14382.0,1179.0,1872.0,55171.0
102,Palestine,474,+8,4.0,,71.0,399,,93.0,0.8,17329.0,3397.0
103,Malta,444,+1,3.0,,165.0,276,2.0,1006.0,7.0,26148.0,59220.0
104,Senegal,442,+30,6.0,+1,253.0,183,1.0,26.0,0.4,466.0,28.0
105,Jordan,435,+7,7.0,,315.0,113,5.0,43.0,0.7,35000.0,3430.0
106,Taiwan,426,+1,6.0,,236.0,184,,18.0,0.3,56853.0,2387.0
107,Georgia,416,+8,5.0,+1,107.0,304,6.0,104.0,1.0,8375.0,2099.0
108,Réunion,410,,,,238.0,172,2.0,458.0,,,
109,DRC,359,+9,25.0,,45.0,289,,4.0,0.3,,
110,Sri Lanka,330,+20,7.0,,105.0,218,2.0,15.0,0.3,7393.0,345.0
111,Mauritius,329,+1,9.0,,261.0,59,3.0,259.0,7.0,9755.0,7670.0
112,Mayotte,326,+15,4.0,,125.0,197,4.0,1195.0,15.0,2100.0,7698.0
113,Guatemala,316,+22,8.0,+1,24.0,284,3.0,18.0,0.4,7200.0,402.0
114,Montenegro,315,+2,5.0,,116.0,194,7.0,502.0,8.0,5085.0,8096.0
115,Isle of Man,307,,15.0,+6,212.0,80,20.0,3610.0,176.0,2654.0,31211.0
116,Kenya,303,+7,14.0,,74.0,215,2.0,6.0,0.3,14704.0,273.0
117,Mali,293,+35,17.0,+3,73.0,203,,14.0,0.8,2023.0,100.0
118,Venezuela,288,,10.0,,122.0,156,4.0,10.0,0.4,347236.0,12211.0
119,Somalia,286,,8.0,,4.0,274,2.0,18.0,0.5,,
120,Tanzania,284,+30,10.0,,11.0,263,7.0,5.0,0.2,,
121,Vietnam,268,,,,223.0,45,8.0,3.0,,206253.0,2119.0
122,El Salvador,237,+12,7.0,,63.0,167,3.0,37.0,1.0,14375.0,2216.0
123,Jamaica,233,+5,6.0,,27.0,200,,79.0,2.0,1936.0,654.0
124,Paraguay,213,+5,9.0,+1,62.0,142,1.0,30.0,1.0,6292.0,882.0
125,Congo,186,+21,6.0,,16.0,164,,34.0,1.0,,
126,Faeroe Islands,185,,,,178.0,7,,3786.0,,6270.0,128318.0
127,Gabon,166,+10,1.0,,24.0,141,2.0,75.0,0.4,572.0,257.0
128,Martinique,164,+1,14.0,,73.0,77,6.0,437.0,37.0,,
129,Rwanda,153,+3,,,84.0,69,,12.0,,6959.0,537.0
130,Guadeloupe,148,,12.0,,73.0,63,13.0,370.0,30.0,,
131,Sudan,140,,13.0,,12.0,115,,3.0,0.3,,
132,Brunei,138,,1.0,,117.0,20,2.0,315.0,2.0,12149.0,27770.0
133,Gibraltar,132,,,,120.0,12,1.0,3918.0,,1912.0,56751.0
134,Myanmar,123,+2,5.0,,7.0,111,,2.0,0.09,5198.0,96.0
135,Cambodia,122,,,,110.0,12,1.0,7.0,,5768.0,345.0
136,Madagascar,121,,,,52.0,69,1.0,4.0,,2357.0,85.0
137,Ethiopia,116,+2,3.0,,21.0,92,,1.0,0.03,9771.0,85.0
138,Trinidad and Tobago,115,,8.0,,37.0,70,,82.0,6.0,1425.0,1018.0
139,Liberia,101,,8.0,,20.0,73,,20.0,2.0,,
140,Aruba,100,+3,2.0,,68.0,30,4.0,937.0,19.0,1504.0,14087.0
141,Bermuda,99,+1,5.0,,39.0,55,10.0,1590.0,80.0,949.0,15238.0
142,French Guiana,97,,1.0,,83.0,13,1.0,325.0,3.0,,
143,Monaco,94,,3.0,,26.0,65,2.0,2395.0,76.0,,
144,Togo,88,+2,6.0,,56.0,26,,11.0,0.7,4733.0,572.0
145,Maldives,86,,,,16.0,70,2.0,159.0,,4139.0,7657.0
146,Equatorial Guinea,84,+1,1.0,+1,7.0,76,,60.0,0.7,854.0,609.0
147,Liechtenstein,81,,1.0,,55.0,25,,2124.0,26.0,900.0,23605.0
148,Barbados,75,,5.0,,25.0,45,4.0,261.0,17.0,1098.0,3821.0
149,Zambia,74,+4,3.0,,35.0,36,1.0,4.0,0.2,2586.0,141.0
150,Cabo Verde,73,+5,1.0,,1.0,71,,131.0,2.0,,
151,Sint Maarten,71,+3,11.0,+1,22.0,38,2.0,1656.0,257.0,258.0,6017.0
152,Guyana,67,+1,7.0,,9.0,51,5.0,85.0,9.0,348.0,442.0
153,Cayman Islands,66,,1.0,,7.0,58,3.0,1004.0,15.0,778.0,11838.0
154,Bahamas,65,,9.0,,12.0,44,1.0,165.0,23.0,,
155,Uganda,63,+2,,,45.0,18,,1.0,,14761.0,323.0
156,Haiti,62,+5,4.0,+1,2.0,56,,5.0,0.4,642.0,56.0
157,Sierra Leone,61,+11,,,6.0,55,,8.0,,,
158,Libya,59,,1.0,,15.0,43,,9.0,0.1,891.0,130.0
159,French Polynesia,57,,,,35.0,22,1.0,203.0,,1655.0,5892.0
160,Benin,54,,1.0,,27.0,26,,4.0,0.08,,
161,Guinea-Bissau,50,,,,3.0,47,,25.0,,1500.0,762.0
162,Macao,45,,,,26.0,19,1.0,69.0,,,
163,Nepal,45,+3,,,7.0,38,,2.0,,8773.0,301.0
164,Syria,42,,3.0,,6.0,33,,2.0,0.2,,
165,Mozambique,41,+2,,,8.0,33,,1.0,,1247.0,40.0
166,Eritrea,39,,,,6.0,33,,11.0,,,
167,Saint Martin,38,,2.0,,19.0,17,3.0,983.0,52.0,,
168,Mongolia,35,+1,,,8.0,27,,11.0,,7130.0,2175.0
169,Chad,33,,,,8.0,25,,2.0,,,
170,Eswatini,31,,1.0,,8.0,22,,27.0,0.9,714.0,615.0
171,Zimbabwe,28,,4.0,+1,2.0,22,,2.0,0.3,4159.0,280.0
172,Angola,25,+1,2.0,,6.0,17,,0.8,0.06,,
173,Antigua and Barbuda,24,+1,3.0,,10.0,11,1.0,245.0,31.0,108.0,1103.0
174,Malawi,23,+5,3.0,+1,3.0,17,1.0,1.0,0.2,519.0,27.0
175,Timor-Leste,23,,,,1.0,22,,17.0,,322.0,244.0
176,Botswana,22,+2,1.0,,,21,,9.0,0.4,4432.0,1885.0
177,Laos,19,,,,4.0,15,,3.0,,1461.0,201.0
178,Belize,18,,2.0,,2.0,14,1.0,45.0,5.0,785.0,1974.0
179,Fiji,18,,,,8.0,10,,20.0,,,
180,New Caledonia,18,,,,17.0,1,1.0,63.0,,3552.0,12441.0
181,Dominica,16,,,,9.0,7,,222.0,,377.0,5237.0
182,Namibia,16,,,,6.0,10,,6.0,,524.0,206.0
183,Grenada,15,+1,,,6.0,9,4.0,133.0,,92.0,818.0
184,Saint Kitts and Nevis,15,,,,1.0,14,,282.0,,257.0,4831.0
185,Saint Lucia,15,,,,15.0,0,,82.0,,364.0,1982.0
186,Curaçao,14,,1.0,,11.0,2,,85.0,6.0,302.0,1840.0
187,CAR,14,,,,10.0,4,,3.0,,,
188,St. Vincent Grenadines,13,+1,,,3.0,10,,117.0,,99.0,892.0
189,Burundi,11,+6,1.0,,4.0,6,,0.9,0.08,284.0,24.0
190,Turks and Caicos,11,,1.0,,4.0,6,,284.0,26.0,83.0,2144.0
191,Falkland Islands,11,,,,3.0,8,,3161.0,,319.0,91667.0
192,Greenland,11,,,,11.0,0,,194.0,,1150.0,20257.0
193,Montserrat,11,,,,2.0,9,1.0,2204.0,,36.0,7212.0
194,Seychelles,11,,,,5.0,6,,112.0,,,
195,Nicaragua,10,,2.0,,7.0,1,,2.0,0.3,,
196,Gambia,10,,1.0,,2.0,7,,4.0,0.4,316.0,131.0
197,Suriname,10,,1.0,,6.0,3,,17.0,2.0,404.0,689.0
198,MS Zaandam,9,,2.0,,,7,,,,,
199,Vatican City,9,,,,2.0,7,,11236.0,,,
200,Papua New Guinea,8,+1,,,,8,,0.9,,604.0,68.0
201,Mauritania,7,,1.0,,6.0,0,,2.0,0.2,969.0,208.0
202,Bhutan,6,,,,2.0,4,,8.0,,8953.0,11603.0
203,St. Barth,6,,,,6.0,0,,607.0,,,
204,Western Sahara,6,,,,,6,,10.0,,,
205,British Virgin Islands,5,,1.0,,3.0,1,,165.0,33.0,,
206,Caribbean Netherlands,5,,,,,5,,191.0,,110.0,4195.0
207,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
208,South Sudan,4,,,,,4,,0.4,,,
209,Anguilla,3,,,,1.0,2,,200.0,,,
210,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
211,Yemen,1,,,,,1,,0.03,,,
212,China,82788,+30,4632.0,,77151.0,1005,78.0,58.0,3.0,,
213,Total:,2632532,"+76,772",183866.0,"+6,407",716877.0,1731789,56678.0,337.7,23.6,,
