,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
21,Australia,6052,,50.0,,2813.0,3189,87.0,237.0,2.0,319784.0,12541.0
22,Norway,6042,,101.0,,32.0,5909,78.0,1115.0,19.0,113896.0,21009.0
23,India,5916,,178.0,,506.0,5232,,4.0,0.1,167235.0,121.0
24,Chile,5546,,48.0,,1115.0,4383,362.0,290.0,3.0,60391.0,3159.0
25,Denmark,5402,,218.0,,1621.0,3563,127.0,933.0,38.0,64002.0,11050.0
26,Czechia,5312,,99.0,,233.0,4980,103.0,496.0,9.0,98681.0,9215.0
27,Poland,5205,,159.0,,222.0,4824,160.0,138.0,4.0,99284.0,2623.0
28,Romania,4761,,220.0,,528.0,4013,162.0,247.0,11.0,47207.0,2454.0
29,Japan,4667,,94.0,,632.0,3941,99.0,37.0,0.7,55311.0,437.0
30,Ecuador,4450,,242.0,,140.0,4068,146.0,252.0,14.0,14406.0,817.0
31,Peru,4342,,121.0,,1333.0,2888,113.0,132.0,4.0,39599.0,1201.0
32,Pakistan,4263,,61.0,,467.0,3735,25.0,19.0,0.3,42159.0,191.0
33,Malaysia,4119,,65.0,,1487.0,2567,76.0,127.0,2.0,58240.0,1799.0
34,Philippines,3870,,182.0,,96.0,3592,1.0,35.0,2.0,24500.0,224.0
35,Mexico,3181,396.0,174.0,33.0,633.0,2374,89.0,25.0,1.0,25410.0,197.0
36,Luxembourg,3034,,46.0,,500.0,2488,34.0,4847.0,73.0,26573.0,42450.0
37,Indonesia,2956,,240.0,,222.0,2494,,11.0,0.9,14354.0,52.0
38,Saudi Arabia,2932,,41.0,,631.0,2260,41.0,84.0,1.0,,
39,Serbia,2666,,65.0,,118.0,2483,112.0,305.0,7.0,10761.0,1232.0
40,UAE,2659,,12.0,,239.0,2408,1.0,269.0,1.0,593095.0,59967.0
41,Panama,2528,,63.0,,16.0,2449,101.0,586.0,15.0,11776.0,2729.0
42,Finland,2487,,40.0,,300.0,2147,82.0,449.0,7.0,36500.0,6588.0
43,Thailand,2369,,30.0,,888.0,1451,61.0,34.0,0.4,71860.0,1030.0
44,Qatar,2210,,6.0,,178.0,2026,37.0,767.0,2.0,41818.0,14515.0
45,Dominican Republic,2111,,108.0,,50.0,1953,147.0,195.0,10.0,4542.0,419.0
46,Colombia,2054,,55.0,,123.0,1876,76.0,40.0,1.0,33575.0,660.0
47,Greece,1884,,83.0,,269.0,1532,84.0,181.0,8.0,32528.0,3121.0
48,South Africa,1845,,18.0,,95.0,1732,7.0,31.0,0.3,63776.0,1075.0
49,Argentina,1795,,65.0,,358.0,1372,96.0,40.0,1.0,13330.0,295.0
50,Ukraine,1668,,52.0,,35.0,1581,33.0,38.0,1.0,7205.0,165.0
51,Singapore,1623,,6.0,,406.0,1211,29.0,277.0,1.0,65000.0,11110.0
52,Iceland,1616,,6.0,,633.0,977,13.0,4736.0,18.0,30947.0,90689.0
53,Algeria,1572,,205.0,,237.0,1130,46.0,36.0,5.0,3359.0,77.0
54,Egypt,1560,,103.0,,305.0,1152,,15.0,1.0,25000.0,244.0
55,Croatia,1343,,19.0,,179.0,1145,36.0,327.0,5.0,13125.0,3197.0
56,Morocco,1275,,93.0,,97.0,1085,1.0,35.0,3.0,5752.0,156.0
57,New Zealand,1239,29.0,1.0,,317.0,921,4.0,257.0,0.2,51165.0,10610.0
58,Iraq,1202,,69.0,,452.0,681,,30.0,2.0,28414.0,706.0
59,Estonia,1185,,24.0,,72.0,1089,11.0,893.0,18.0,24813.0,18705.0
60,Moldova,1174,,27.0,,40.0,1107,80.0,291.0,7.0,5108.0,1266.0
61,Slovenia,1091,,40.0,,120.0,931,35.0,525.0,19.0,30669.0,14752.0
62,Belarus,1066,,13.0,,77.0,976,33.0,113.0,1.0,46000.0,4868.0
63,Hong Kong,961,,4.0,,264.0,693,14.0,128.0,0.5,96709.0,12900.0
64,Lithuania,912,,15.0,,8.0,889,21.0,335.0,6.0,30108.0,11060.0
65,Hungary,895,,58.0,,94.0,743,17.0,93.0,6.0,25748.0,2665.0
66,Armenia,881,,9.0,,114.0,758,30.0,297.0,3.0,5452.0,1840.0
67,Kuwait,855,,1.0,,111.0,743,21.0,200.0,0.2,,
68,Bahrain,823,,5.0,,477.0,341,3.0,484.0,3.0,52351.0,30766.0
69,Azerbaijan,822,,8.0,,63.0,751,23.0,81.0,0.8,53300.0,5257.0
70,Bosnia and Herzegovina,804,,34.0,,79.0,691,4.0,245.0,10.0,6911.0,2106.0
71,Cameroon,730,,10.0,,60.0,660,,27.0,0.4,,
72,Kazakhstan,727,,7.0,,54.0,666,21.0,39.0,0.4,56775.0,3024.0
73,Diamond Princess,712,,11.0,,619.0,82,10.0,,,,
74,Slovakia,682,,2.0,,16.0,664,3.0,125.0,0.4,19681.0,3605.0
75,Tunisia,628,,24.0,,25.0,579,67.0,53.0,2.0,8878.0,751.0
76,North Macedonia,617,,29.0,,35.0,553,15.0,296.0,14.0,6230.0,2990.0
77,Bulgaria,593,,24.0,,42.0,527,27.0,85.0,3.0,15899.0,2288.0
78,Latvia,577,,2.0,,16.0,559,5.0,306.0,1.0,24036.0,12743.0
79,Lebanon,576,,19.0,,62.0,495,29.0,84.0,3.0,10808.0,1583.0
80,Andorra,564,,23.0,,52.0,489,17.0,7300.0,298.0,1673.0,21653.0
81,Uzbekistan,545,,3.0,,30.0,512,8.0,16.0,0.09,,
82,Cyprus,526,,9.0,,52.0,465,13.0,436.0,7.0,14273.0,11822.0
83,Costa Rica,502,,3.0,,29.0,470,15.0,99.0,0.6,6035.0,1185.0
84,Cuba,457,,12.0,,27.0,418,15.0,40.0,1.0,9410.0,831.0
85,Uruguay,456,,7.0,,192.0,257,14.0,131.0,2.0,6175.0,1778.0
86,Afghanistan,444,,14.0,,29.0,401,,11.0,0.4,,
87,Oman,419,,2.0,,72.0,345,3.0,82.0,0.4,,
88,Burkina Faso,414,,23.0,,134.0,257,,20.0,1.0,,
89,Albania,400,,22.0,,154.0,224,7.0,139.0,8.0,2989.0,1039.0
90,Ivory Coast,384,,3.0,,48.0,333,,15.0,0.1,,
91,Taiwan,379,,5.0,,67.0,307,,16.0,0.2,40702.0,1709.0
92,Réunion,362,,,,40.0,322,4.0,404.0,,,
93,Jordan,358,,6.0,,150.0,202,5.0,35.0,0.6,17000.0,1666.0
94,Channel Islands,351,,8.0,,38.0,305,,2019.0,46.0,1157.0,6655.0
95,Honduras,343,31.0,23.0,1.0,6.0,314,10.0,35.0,2.0,,
96,Niger,342,,11.0,,28.0,303,,14.0,0.5,4199.0,173.0
97,Ghana,313,,6.0,,34.0,273,2.0,10.0,0.2,,
98,San Marino,308,,34.0,,45.0,229,14.0,9077.0,1002.0,722.0,21278.0
99,Malta,299,,1.0,,16.0,282,4.0,677.0,2.0,12731.0,28833.0
100,Nigeria,276,,6.0,,44.0,226,2.0,1.0,0.03,5000.0,24.0
101,Mauritius,273,,7.0,,19.0,247,3.0,215.0,6.0,4913.0,3863.0
102,Kyrgyzstan,270,,4.0,,33.0,233,5.0,41.0,0.6,9618.0,1474.0
103,Palestine,263,,1.0,,44.0,218,,52.0,0.2,15450.0,3029.0
104,Vietnam,251,,,,126.0,125,8.0,3.0,,110124.0,1131.0
105,Montenegro,248,,2.0,,4.0,242,7.0,395.0,3.0,2329.0,3708.0
106,Senegal,244,,2.0,,113.0,129,1.0,15.0,0.1,,
107,Bangladesh,218,,20.0,,33.0,165,1.0,1.0,0.1,5164.0,31.0
108,Georgia,211,,3.0,,50.0,158,6.0,53.0,0.8,3271.0,820.0
109,Bolivia,210,,15.0,,2.0,193,3.0,18.0,1.0,591.0,51.0
110,Sri Lanka,189,,7.0,,44.0,138,5.0,9.0,0.3,3248.0,152.0
111,Mayotte,184,,2.0,,22.0,160,3.0,674.0,7.0,1100.0,4032.0
112,Faeroe Islands,184,,,,131.0,53,1.0,3766.0,,5153.0,105458.0
113,DRC,180,,18.0,,9.0,153,,2.0,0.2,,
114,Kenya,179,,6.0,,9.0,164,2.0,3.0,0.1,4973.0,92.0
115,Venezuela,167,,9.0,,65.0,93,6.0,6.0,0.3,1779.0,63.0
116,Guinea,164,,,,5.0,159,,12.0,,,
117,Isle of Man,158,,1.0,,82.0,75,7.0,1858.0,12.0,1824.0,21450.0
118,Martinique,154,,6.0,,50.0,98,19.0,410.0,16.0,,
119,Guadeloupe,141,,8.0,,43.0,90,13.0,352.0,20.0,,
120,Brunei,135,,1.0,,91.0,43,3.0,309.0,2.0,8845.0,20218.0
121,Djibouti,135,,,,25.0,110,,137.0,,3106.0,3144.0
122,Gibraltar,120,,,,60.0,60,,3562.0,,1481.0,43958.0
123,Paraguay,119,,5.0,,15.0,99,1.0,17.0,0.7,2039.0,286.0
124,Cambodia,117,,,,63.0,54,1.0,7.0,,5768.0,345.0
125,Rwanda,110,,,,7.0,103,,8.0,,806.0,62.0
126,Trinidad and Tobago,107,,8.0,,1.0,98,,76.0,6.0,878.0,627.0
127,El Salvador,93,,5.0,,9.0,79,2.0,14.0,0.8,,
128,Madagascar,93,,,,11.0,82,1.0,3.0,,,
129,Guatemala,87,,3.0,,17.0,67,3.0,5.0,0.2,1134.0,63.0
130,French Guiana,83,,,,43.0,40,1.0,278.0,,,
131,Monaco,81,,1.0,,4.0,76,4.0,2064.0,25.0,,
132,Liechtenstein,78,,1.0,,55.0,22,,2046.0,26.0,900.0,23605.0
133,Aruba,77,,,,14.0,63,,721.0,,990.0,9273.0
134,Togo,70,,3.0,,23.0,44,,8.0,0.4,1747.0,211.0
135,Jamaica,63,,4.0,,10.0,49,,21.0,1.0,540.0,182.0
136,Barbados,63,,3.0,,8.0,52,4.0,219.0,10.0,655.0,2279.0
137,Mali,59,,7.0,,16.0,36,,3.0,0.3,,
138,Ethiopia,55,,2.0,,4.0,49,1.0,0.5,0.02,2496.0,22.0
139,Uganda,53,,,,,53,,1.0,,3310.0,72.0
140,French Polynesia,51,,,,,51,,182.0,,744.0,2649.0
141,Congo,45,,5.0,,2.0,38,,8.0,0.9,,
142,Cayman Islands,45,,1.0,,6.0,38,,685.0,15.0,479.0,7288.0
143,Macao,45,,,,10.0,35,1.0,69.0,,,
144,Bahamas,40,,7.0,,5.0,28,1.0,102.0,18.0,,
145,Sint Maarten,40,,6.0,,1.0,33,2.0,933.0,140.0,112.0,2612.0
146,Bermuda,39,,3.0,,23.0,13,,626.0,48.0,315.0,5058.0
147,Zambia,39,,1.0,,7.0,31,1.0,2.0,0.05,1239.0,67.0
148,Guyana,37,,6.0,,8.0,23,4.0,47.0,8.0,145.0,184.0
149,Gabon,34,,1.0,,1.0,32,,15.0,0.4,,
150,Eritrea,33,,,,,33,,9.0,,,
151,Guinea-Bissau,33,,,,,33,,17.0,,,
152,Saint Martin,32,,2.0,,7.0,23,6.0,828.0,52.0,,
153,Liberia,31,,4.0,,3.0,24,,6.0,0.8,,
154,Haiti,27,,1.0,,,26,,2.0,0.09,257.0,23.0
155,Benin,26,,1.0,,5.0,20,,2.0,0.08,,
156,Tanzania,25,,1.0,,5.0,19,,0.4,0.02,,
157,Myanmar,22,,3.0,,,19,,0.4,0.06,1246.0,23.0
158,Libya,21,,1.0,,8.0,12,,3.0,0.1,355.0,52.0
159,Angola,19,,2.0,,2.0,15,,0.6,0.06,,
160,Antigua and Barbuda,19,,2.0,,,17,1.0,194.0,20.0,40.0,408.0
161,Syria,19,,2.0,,4.0,13,,1.0,0.1,,
162,Maldives,19,,,,13.0,6,,35.0,,,
163,Equatorial Guinea,18,,,,3.0,15,,13.0,,854.0,609.0
164,New Caledonia,18,,,,1.0,17,,63.0,,2320.0,8126.0
165,Mozambique,17,,,,1.0,16,,0.5,,467.0,15.0
166,Mongolia,16,,,,4.0,12,,5.0,,,
167,Namibia,16,,,,3.0,13,,6.0,,362.0,142.0
168,Dominica,15,,,,1.0,14,,208.0,,293.0,4070.0
169,Fiji,15,,,,,15,,17.0,,,
170,Laos,15,,,,,15,,2.0,,781.0,107.0
171,Sudan,14,,2.0,,2.0,10,,0.3,0.05,,
172,Curaçao,14,,1.0,,7.0,6,,85.0,6.0,,
173,Saint Lucia,14,,,,1.0,13,,76.0,,,
174,Somalia,12,,1.0,,1.0,10,,0.8,0.06,,
175,Grenada,12,,,,,12,2.0,107.0,,45.0,400.0
176,Eswatini,12,,,,7.0,5,,10.0,,,
177,Zimbabwe,11,,3.0,,,8,,0.7,0.2,371.0,25.0
178,Greenland,11,,,,11.0,0,,194.0,,770.0,13564.0
179,Saint Kitts and Nevis,11,,,,,11,,207.0,,183.0,3440.0
180,Seychelles,11,,,,,11,,112.0,,,
181,Suriname,10,,1.0,,3.0,6,,17.0,2.0,,
182,Chad,10,,,,2.0,8,,0.6,,,
183,MS Zaandam,9,,2.0,,,7,,,,,
184,Nepal,9,,,,1.0,8,,0.3,,2366.0,81.0
185,Montserrat,9,,,,,9,1.0,1803.0,,36.0,7212.0
186,Belize,8,,1.0,,,7,1.0,20.0,3.0,268.0,674.0
187,Malawi,8,,1.0,,,7,1.0,0.4,0.05,,
188,Turks and Caicos,8,,1.0,,,7,,207.0,26.0,61.0,1576.0
189,CAR,8,,,,,8,,2.0,,,
190,Vatican City,8,,,,2.0,6,,9988.0,,,
191,St. Vincent Grenadines,8,,,,1.0,7,,72.0,,56.0,505.0
192,Cabo Verde,7,,1.0,,1.0,5,,13.0,2.0,,
193,Sierra Leone,7,,,,,7,,0.9,,,
194,Botswana,6,,1.0,,,5,,3.0,0.4,1154.0,491.0
195,Mauritania,6,,1.0,,2.0,3,,1.0,0.2,67.0,14.0
196,Nicaragua,6,,1.0,,,5,,0.9,0.2,,
197,St. Barth,6,,,,1.0,5,,607.0,,,
198,Bhutan,5,,,,2.0,3,,6.0,,1166.0,1511.0
199,Falkland Islands,5,,,,1.0,4,,1437.0,,137.0,39368.0
200,Gambia,4,,1.0,,2.0,1,,2.0,0.4,,
201,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
202,Western Sahara,4,,,,,4,,7.0,,,
203,Anguilla,3,,,,,3,,200.0,,,
204,British Virgin Islands,3,,,,,3,,99.0,,,
205,Burundi,3,,,,,3,,0.3,,,
206,Caribbean Netherlands,2,,,,,2,,76.0,,10.0,381.0
207,Papua New Guinea,2,,,,,2,,0.2,,72.0,8.0
208,South Sudan,2,,,,,2,,0.2,,,
209,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
210,Timor-Leste,1,,,,,1,,0.8,,,
211,China,81865,63.0,3335.0,2.0,77370.0,1160,176.0,57.0,2.0,,
212,Total:,1518719,759.0,88502.0,47.0,330589.0,1099628,48079.0,195.0,11.4,,
