,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
62,Belarus,1066,+205,13.0,,77.0,976,33.0,113.0,1.0,46000.0,4868.0
63,Hong Kong,961,+25,4.0,,264.0,693,14.0,128.0,0.5,96709.0,12900.0
64,Lithuania,912,+32,15.0,,8.0,889,21.0,335.0,6.0,30108.0,11060.0
65,Hungary,895,+78,58.0,+11,94.0,743,17.0,93.0,6.0,25748.0,2665.0
66,Armenia,881,+28,9.0,+1,114.0,758,30.0,297.0,3.0,5452.0,1840.0
67,Kuwait,855,+112,1.0,,111.0,743,21.0,200.0,0.2,,
68,Bahrain,823,+12,5.0,,477.0,341,3.0,484.0,3.0,52351.0,30766.0
69,Azerbaijan,822,+105,8.0,,63.0,751,23.0,81.0,0.8,53300.0,5257.0
70,Bosnia and Herzegovina,804,+40,34.0,+1,79.0,691,4.0,245.0,10.0,6911.0,2106.0
71,Cameroon,730,+45,10.0,+1,60.0,660,,27.0,0.4,,
72,Kazakhstan,727,+30,7.0,+1,54.0,666,21.0,39.0,0.4,56775.0,3024.0
73,Diamond Princess,712,,11.0,,619.0,82,10.0,,,,
74,Slovakia,682,+101,2.0,,16.0,664,3.0,125.0,0.4,19681.0,3605.0
75,Tunisia,628,+5,24.0,+1,25.0,579,67.0,53.0,2.0,8878.0,751.0
76,North Macedonia,617,+18,29.0,+3,35.0,553,15.0,296.0,14.0,6230.0,2990.0
77,Bulgaria,593,+16,24.0,+1,42.0,527,27.0,85.0,3.0,15899.0,2288.0
78,Latvia,577,+29,2.0,,16.0,559,5.0,306.0,1.0,24036.0,12743.0
79,Lebanon,576,+28,19.0,,62.0,495,29.0,84.0,3.0,10808.0,1583.0
80,Andorra,564,+19,23.0,+1,52.0,489,17.0,7300.0,298.0,1673.0,21653.0
81,Uzbekistan,545,+25,3.0,+1,30.0,512,8.0,16.0,0.09,,
82,Cyprus,526,+32,9.0,,52.0,465,13.0,436.0,7.0,14273.0,11822.0
83,Costa Rica,502,+19,3.0,+1,29.0,470,15.0,99.0,0.6,6035.0,1185.0
84,Cuba,457,+61,12.0,+1,27.0,418,15.0,40.0,1.0,9410.0,831.0
85,Uruguay,456,+32,7.0,,192.0,257,14.0,131.0,2.0,6175.0,1778.0
86,Afghanistan,444,+21,14.0,,29.0,401,,11.0,0.4,,
87,Oman,419,+48,2.0,,72.0,345,3.0,82.0,0.4,,
88,Burkina Faso,414,+30,23.0,+4,134.0,257,,20.0,1.0,,
89,Albania,400,+17,22.0,,154.0,224,7.0,139.0,8.0,2989.0,1039.0
90,Ivory Coast,384,+35,3.0,,48.0,333,,15.0,0.1,,
91,Taiwan,379,+3,5.0,,67.0,307,,16.0,0.2,40702.0,1709.0
92,Réunion,362,+4,,,40.0,322,4.0,404.0,,,
93,Jordan,358,+5,6.0,,150.0,202,5.0,35.0,0.6,17000.0,1666.0
94,Channel Islands,351,+16,8.0,+1,38.0,305,,2019.0,46.0,1157.0,6655.0
95,Niger,342,+64,11.0,,28.0,303,,14.0,0.5,4199.0,173.0
96,Ghana,313,+26,6.0,+1,34.0,273,2.0,10.0,0.2,,
97,Honduras,312,+7,22.0,,6.0,284,10.0,32.0,2.0,,
98,San Marino,308,+29,34.0,,45.0,229,14.0,9077.0,1002.0,722.0,21278.0
99,Malta,299,+6,1.0,+1,16.0,282,4.0,677.0,2.0,12731.0,28833.0
100,Nigeria,276,+22,6.0,,44.0,226,2.0,1.0,0.03,5000.0,24.0
101,Mauritius,273,+5,7.0,,19.0,247,3.0,215.0,6.0,4913.0,3863.0
102,Kyrgyzstan,270,+42,4.0,,33.0,233,5.0,41.0,0.6,9618.0,1474.0
103,Palestine,263,+2,1.0,,44.0,218,,52.0,0.2,15450.0,3029.0
104,Vietnam,251,,,,126.0,125,8.0,3.0,,110124.0,1131.0
105,Montenegro,248,+7,2.0,,4.0,242,7.0,395.0,3.0,2329.0,3708.0
106,Senegal,244,+7,2.0,,113.0,129,1.0,15.0,0.1,,
107,Bangladesh,218,+54,20.0,+3,33.0,165,1.0,1.0,0.1,5164.0,31.0
108,Georgia,211,+15,3.0,,50.0,158,6.0,53.0,0.8,3271.0,820.0
109,Bolivia,210,+16,15.0,+1,2.0,193,3.0,18.0,1.0,591.0,51.0
110,Sri Lanka,189,+4,7.0,+1,44.0,138,5.0,9.0,0.3,3248.0,152.0
111,Mayotte,184,+13,2.0,,22.0,160,3.0,674.0,7.0,1100.0,4032.0
112,Faeroe Islands,184,,,,131.0,53,1.0,3766.0,,5153.0,105458.0
113,DRC,180,,18.0,,9.0,153,,2.0,0.2,,
114,Kenya,179,+7,6.0,,9.0,164,2.0,3.0,0.1,4973.0,92.0
115,Venezuela,167,+1,9.0,+2,65.0,93,6.0,6.0,0.3,1779.0,63.0
116,Guinea,164,+20,,,5.0,159,,12.0,,,
117,Isle of Man,158,+8,1.0,,82.0,75,7.0,1858.0,12.0,1824.0,21450.0
118,Martinique,154,+2,6.0,+2,50.0,98,19.0,410.0,16.0,,
119,Guadeloupe,141,+2,8.0,+1,43.0,90,13.0,352.0,20.0,,
120,Brunei,135,,1.0,,91.0,43,3.0,309.0,2.0,8845.0,20218.0
121,Djibouti,135,+45,,,25.0,110,,137.0,,3106.0,3144.0
122,Gibraltar,120,+7,,,60.0,60,,3562.0,,1481.0,43958.0
123,Paraguay,119,+4,5.0,,15.0,99,1.0,17.0,0.7,2039.0,286.0
124,Cambodia,117,+2,,,63.0,54,1.0,7.0,,5768.0,345.0
125,Rwanda,110,+5,,,7.0,103,,8.0,,806.0,62.0
126,Trinidad and Tobago,107,,8.0,,1.0,98,,76.0,6.0,878.0,627.0
127,El Salvador,93,+15,5.0,+1,9.0,79,2.0,14.0,0.8,,
128,Madagascar,93,+5,,,11.0,82,1.0,3.0,,,
129,Guatemala,87,+10,3.0,,17.0,67,3.0,5.0,0.2,1134.0,63.0
130,French Guiana,83,+6,,,43.0,40,1.0,278.0,,,
131,Monaco,81,+2,1.0,,4.0,76,4.0,2064.0,25.0,,
132,Liechtenstein,78,,1.0,,55.0,22,,2046.0,26.0,900.0,23605.0
133,Aruba,77,+3,,,14.0,63,,721.0,,990.0,9273.0
134,Togo,70,+5,3.0,,23.0,44,,8.0,0.4,1747.0,211.0
135,Jamaica,63,,4.0,+1,10.0,49,,21.0,1.0,540.0,182.0
136,Barbados,63,,3.0,,8.0,52,4.0,219.0,10.0,655.0,2279.0
137,Mali,59,+3,7.0,+2,16.0,36,,3.0,0.3,,
138,Ethiopia,55,+3,2.0,,4.0,49,1.0,0.5,0.02,2496.0,22.0
139,Uganda,53,+1,,,,53,,1.0,,3310.0,72.0
140,French Polynesia,51,+4,,,,51,,182.0,,744.0,2649.0
141,Congo,45,,5.0,,2.0,38,,8.0,0.9,,
142,Cayman Islands,45,,1.0,,6.0,38,,685.0,15.0,479.0,7288.0
143,Macao,45,+1,,,10.0,35,1.0,69.0,,,
144,Bahamas,40,+7,7.0,+1,5.0,28,1.0,102.0,18.0,,
145,Sint Maarten,40,,6.0,,1.0,33,2.0,933.0,140.0,112.0,2612.0
146,Bermuda,39,,3.0,+1,23.0,13,,626.0,48.0,315.0,5058.0
147,Zambia,39,,1.0,,7.0,31,1.0,2.0,0.05,1239.0,67.0
148,Guyana,37,+4,6.0,+1,8.0,23,4.0,47.0,8.0,145.0,184.0
149,Gabon,34,+4,1.0,,1.0,32,,15.0,0.4,,
150,Eritrea,33,+2,,,,33,,9.0,,,
151,Guinea-Bissau,33,,,,,33,,17.0,,,
152,Saint Martin,32,,2.0,,7.0,23,6.0,828.0,52.0,,
153,Liberia,31,+17,4.0,+1,3.0,24,,6.0,0.8,,
154,Haiti,27,+2,1.0,,,26,,2.0,0.09,257.0,23.0
155,Benin,26,,1.0,,5.0,20,,2.0,0.08,,
156,Tanzania,25,+1,1.0,,5.0,19,,0.4,0.02,,
157,Myanmar,22,,3.0,+2,,19,,0.4,0.06,1246.0,23.0
158,Libya,21,+1,1.0,,8.0,12,,3.0,0.1,355.0,52.0
159,Angola,19,+2,2.0,,2.0,15,,0.6,0.06,,
160,Antigua and Barbuda,19,,2.0,+1,,17,1.0,194.0,20.0,40.0,408.0
161,Syria,19,,2.0,,4.0,13,,1.0,0.1,,
162,Maldives,19,,,,13.0,6,,35.0,,,
163,Equatorial Guinea,18,+2,,,3.0,15,,13.0,,854.0,609.0
164,New Caledonia,18,,,,1.0,17,,63.0,,2320.0,8126.0
165,Mozambique,17,+7,,,1.0,16,,0.5,,467.0,15.0
166,Mongolia,16,+1,,,4.0,12,,5.0,,,
167,Namibia,16,,,,3.0,13,,6.0,,362.0,142.0
168,Dominica,15,,,,1.0,14,,208.0,,293.0,4070.0
169,Fiji,15,,,,,15,,17.0,,,
170,Laos,15,+1,,,,15,,2.0,,781.0,107.0
171,Sudan,14,,2.0,,2.0,10,,0.3,0.05,,
172,Curaçao,14,+1,1.0,,7.0,6,,85.0,6.0,,
173,Saint Lucia,14,,,,1.0,13,,76.0,,,
174,Somalia,12,+4,1.0,+1,1.0,10,,0.8,0.06,,
175,Grenada,12,,,,,12,2.0,107.0,,45.0,400.0
176,Eswatini,12,+2,,,7.0,5,,10.0,,,
177,Zimbabwe,11,,3.0,+1,,8,,0.7,0.2,371.0,25.0
178,Greenland,11,,,,11.0,0,,194.0,,770.0,13564.0
179,Saint Kitts and Nevis,11,,,,,11,,207.0,,183.0,3440.0
180,Seychelles,11,,,,,11,,112.0,,,
181,Suriname,10,,1.0,,3.0,6,,17.0,2.0,,
182,Chad,10,,,,2.0,8,,0.6,,,
183,MS Zaandam,9,,2.0,,,7,,,,,
184,Nepal,9,,,,1.0,8,,0.3,,2366.0,81.0
185,Montserrat,9,,,,,9,1.0,1803.0,,36.0,7212.0
186,Belize,8,+1,1.0,,,7,1.0,20.0,3.0,268.0,674.0
187,Malawi,8,,1.0,,,7,1.0,0.4,0.05,,
188,Turks and Caicos,8,,1.0,,,7,,207.0,26.0,61.0,1576.0
189,CAR,8,,,,,8,,2.0,,,
190,Vatican City,8,+1,,,2.0,6,,9988.0,,,
191,St. Vincent Grenadines,8,,,,1.0,7,,72.0,,56.0,505.0
192,Cabo Verde,7,,1.0,,1.0,5,,13.0,2.0,,
193,Sierra Leone,7,+1,,,,7,,0.9,,,
194,Botswana,6,,1.0,,,5,,3.0,0.4,1154.0,491.0
195,Mauritania,6,,1.0,,2.0,3,,1.0,0.2,67.0,14.0
196,Nicaragua,6,,1.0,,,5,,0.9,0.2,,
197,St. Barth,6,,,,1.0,5,,607.0,,,
198,Bhutan,5,,,,2.0,3,,6.0,,1166.0,1511.0
199,Falkland Islands,5,+3,,,1.0,4,,1437.0,,137.0,39368.0
200,Gambia,4,,1.0,,2.0,1,,2.0,0.4,,
201,Sao Tome and Principe,4,,,,,4,,18.0,,19.0,87.0
202,Western Sahara,4,,,,,4,,7.0,,,
203,Anguilla,3,,,,,3,,200.0,,,
204,British Virgin Islands,3,,,,,3,,99.0,,,
205,Burundi,3,,,,,3,,0.3,,,
206,Caribbean Netherlands,2,,,,,2,,76.0,,10.0,381.0
207,Papua New Guinea,2,,,,,2,,0.2,,72.0,8.0
208,South Sudan,2,,,,,2,,0.2,,,
209,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
210,Timor-Leste,1,,,,,1,,0.8,,,
211,China,81802,,3333.0,,77279.0,1190,189.0,57.0,2.0,,
212,Total:,1513304,"+82,367",88405.0,"+6,369",329731.0,1095168,48078.0,194.1,11.3,,
